report,table,line,year,basis,unit,value,ocr,text,status,confirmed,pages
2024,fte,Police,2020,adopted,fte,289.25,289.25,289.25,agree,both readings,301-302
2024,fte,Police,2021,adopted,fte,280.6,280.6,280.6,agree,both readings,301-302
2024,fte,Police,2022,adopted,fte,288.9,288.9,288.9,agree,both readings,301-302
2024,fte,Police,2023,adopted,fte,287.05,287.05,287.05,agree,both readings,301-302
2024,fte,Police,2024,adopted,fte,282,282,282,agree,both readings,301-302
2024,fte,Fire,2015,adopted,fte,121.33,121.33,121.33,agree,both readings,301-302
2024,fte,Fire,2016,adopted,fte,124.33,124.33,124.33,agree,both readings,301-302
2024,fte,Fire,2017,adopted,fte,124,124,124,agree,both readings,301-302
2024,fte,Fire,2018,adopted,fte,124,124,124,agree,both readings,301-302
2024,fte,Fire,2019,adopted,fte,123,123,123,agree,both readings,301-302
2024,fte,Fire,2020,adopted,fte,124,124,124,agree,both readings,301-302
2024,fte,Fire,2021,adopted,fte,118,118,118,agree,both readings,301-302
2024,fte,Fire,2022,adopted,fte,133,133,133,agree,both readings,301-302
2024,fte,Fire,2023,adopted,fte,134,134,134,agree,both readings,301-302
2024,fte,Fire,2024,adopted,fte,142,142,142,agree,both readings,301-302
2024,fte,Planning & Development Services,2015,adopted,fte,105.92,105.92,,ocr only,another report,301-302
2024,fte,Planning & Development Services,2016,adopted,fte,112.72,112.72,,ocr only,another report,301-302
2024,fte,Planning & Development Services,2017,adopted,fte,-,-,,ocr only,another report,301-302
2024,fte,Development,2015,adopted,fte,-,-,-,agree,both readings,301-302
2024,fte,Development,2016,adopted,fte,-,-,-,agree,both readings,301-302
2024,fte,Development,2017,adopted,fte,54.11,54.11,54.11,agree,both readings,301-302
2024,fte,Development,2018,adopted,fte,57.38,57.38,57.38,agree,both readings,301-302
2024,fte,Development,2019,adopted,fte,57.05,57.05,57.05,agree,both readings,301-302
2024,fte,Development,2020,adopted,fte,67.49,67.49,67.49,agree,both readings,301-302
2024,fte,Development,2021,adopted,fte,55.84,55.84,55.84,agree,both readings,301-302
2024,fte,Development,2022,adopted,fte,81.21,81.21,81.21,agree,both readings,301-302
2024,fte,Development,2023,adopted,fte,55.22,55.22,55.22,agree,both readings,301-302
2024,fte,Development,2024,adopted,fte,97.65,97.65,97.65,agree,both readings,301-302
2024,fte,Community Planning and Sustainability,2015,adopted,fte,-,-,-,agree,both readings,301-302
2024,fte,Community Planning and Sustainability,2016,adopted,fte,-,-,-,agree,both readings,301-302
2024,fte,Community Planning and Sustainability,2017,adopted,fte,55.34,55.34,55.34,agree,both readings,301-302
2024,fte,Community Planning and Sustainability,2018,adopted,fte,55.54,55.54,55.54,agree,both readings,301-302
2024,fte,Community Planning and Sustainability,2019,adopted,fte,54.54,54.54,,ocr only,another report,301-302
2024,fte,Community Planning and Sustainability,2020,adopted,fte,44.03,44.03,,ocr only,another report,301-302
2024,fte,Community Planning and Sustainability,2021,adopted,fte,32.3,32.3,,ocr only,another report,301-302
2024,fte,Community Planning and Sustainability,2022,adopted,fte,11.15,11.15,,ocr only,another report,301-302
