countyfips,placefips,municipality,year,population
101,99990,Unincorporated Pueblo County,2010,52122.0
101,99990,Unincorporated Pueblo County,2011,52520.0
101,99990,Unincorporated Pueblo County,2012,52713.0
101,99990,Unincorporated Pueblo County,2013,52792.0
101,99990,Unincorporated Pueblo County,2014,52947.0
101,99990,Unincorporated Pueblo County,2015,53489.0
101,99990,Unincorporated Pueblo County,2016,54104.0
101,99990,Unincorporated Pueblo County,2017,54673.0
101,99990,Unincorporated Pueblo County,2018,55171.0
101,99990,Unincorporated Pueblo County,2019,55463.0
101,99990,Unincorporated Pueblo County,2020,56050.0
101,99990,Unincorporated Pueblo County,2021,56676.0
101,99990,Unincorporated Pueblo County,2022,56591.0
101,99990,Unincorporated Pueblo County,2023,56690.0
101,99990,Unincorporated Pueblo County,2024,56745.0
103,99990,Unincorporated Rio Blanco County,1980,1786.0
103,99990,Unincorporated Rio Blanco County,1981,1960.0
103,99990,Unincorporated Rio Blanco County,1982,2057.0
103,99990,Unincorporated Rio Blanco County,1983,2191.0
103,99990,Unincorporated Rio Blanco County,1984,2029.0
103,99990,Unincorporated Rio Blanco County,1985,1939.0
103,99990,Unincorporated Rio Blanco County,1986,1884.0
103,99990,Unincorporated Rio Blanco County,1987,1669.0
103,99990,Unincorporated Rio Blanco County,1988,1660.0
103,99990,Unincorporated Rio Blanco County,1989,1622.0
103,99990,Unincorporated Rio Blanco County,1990,1600.0
103,99990,Unincorporated Rio Blanco County,1991,1619.0
103,99990,Unincorporated Rio Blanco County,1992,1658.0
103,99990,Unincorporated Rio Blanco County,1993,1698.0
103,99990,Unincorporated Rio Blanco County,1994,1723.0
103,99990,Unincorporated Rio Blanco County,1995,1729.0
103,99990,Unincorporated Rio Blanco County,1996,1719.0
103,99990,Unincorporated Rio Blanco County,1997,1724.0
103,99990,Unincorporated Rio Blanco County,1998,1699.0
103,99990,Unincorporated Rio Blanco County,1999,1670.0
103,99990,Unincorporated Rio Blanco County,2000,1638.0
103,99990,Unincorporated Rio Blanco County,2001,1614.0
103,99990,Unincorporated Rio Blanco County,2002,1623.0
103,99990,Unincorporated Rio Blanco County,2003,1608.0
103,99990,Unincorporated Rio Blanco County,2004,1645.0
103,99990,Unincorporated Rio Blanco County,2005,1631.0
103,99990,Unincorporated Rio Blanco County,2006,1688.0
103,99990,Unincorporated Rio Blanco County,2007,1715.0
103,99990,Unincorporated Rio Blanco County,2008,1700.0
103,99990,Unincorporated Rio Blanco County,2009,1761.0
103,99990,Unincorporated Rio Blanco County,2010,1816.0
103,99990,Unincorporated Rio Blanco County,2011,1686.0
103,99990,Unincorporated Rio Blanco County,2012,1697.0
103,99990,Unincorporated Rio Blanco County,2013,1717.0
103,99990,Unincorporated Rio Blanco County,2014,1732.0
103,99990,Unincorporated Rio Blanco County,2015,1755.0
103,99990,Unincorporated Rio Blanco County,2016,1782.0
103,99990,Unincorporated Rio Blanco County,2017,1796.0
103,99990,Unincorporated Rio Blanco County,2018,1816.0
103,99990,Unincorporated Rio Blanco County,2019,1840.0
103,99990,Unincorporated Rio Blanco County,2020,1860.0
103,99990,Unincorporated Rio Blanco County,2021,1858.0
103,99990,Unincorporated Rio Blanco County,2022,1898.0
103,99990,Unincorporated Rio Blanco County,2023,1936.0
103,99990,Unincorporated Rio Blanco County,2024,1948.0
105,99990,Unincorporated Rio Grande County,1980,4900.0
105,99990,Unincorporated Rio Grande County,1981,5050.0
105,99990,Unincorporated Rio Grande County,1982,5154.0
105,99990,Unincorporated Rio Grande County,1983,5304.0
105,99990,Unincorporated Rio Grande County,1984,5322.0
105,99990,Unincorporated Rio Grande County,1985,5405.0
105,99990,Unincorporated Rio Grande County,1986,5560.0
105,99990,Unincorporated Rio Grande County,1987,5479.0
105,99990,Unincorporated Rio Grande County,1988,5303.0
105,99990,Unincorporated Rio Grande County,1989,5019.0
105,99990,Unincorporated Rio Grande County,1990,4407.0
105,99990,Unincorporated Rio Grande County,1991,4853.0
105,99990,Unincorporated Rio Grande County,1992,4934.0
105,99990,Unincorporated Rio Grande County,1993,4741.0
105,99990,Unincorporated Rio Grande County,1994,4850.0
105,99990,Unincorporated Rio Grande County,1995,4990.0
105,99990,Unincorporated Rio Grande County,1996,5133.0
105,99990,Unincorporated Rio Grande County,1997,5299.0
105,99990,Unincorporated Rio Grande County,1998,5293.0
105,99990,Unincorporated Rio Grande County,1999,5437.0
105,99990,Unincorporated Rio Grande County,2000,5324.0
105,99990,Unincorporated Rio Grande County,2001,5326.0
105,99990,Unincorporated Rio Grande County,2002,5365.0
105,99990,Unincorporated Rio Grande County,2003,5487.0
105,99990,Unincorporated Rio Grande County,2004,5606.0
105,99990,Unincorporated Rio Grande County,2005,5628.0
105,99990,Unincorporated Rio Grande County,2006,5525.0
105,99990,Unincorporated Rio Grande County,2007,5417.0
105,99990,Unincorporated Rio Grande County,2008,5382.0
105,99990,Unincorporated Rio Grande County,2009,5320.0
105,99990,Unincorporated Rio Grande County,2010,5258.0
105,99990,Unincorporated Rio Grande County,2011,5372.0
105,99990,Unincorporated Rio Grande County,2012,5370.0
105,99990,Unincorporated Rio Grande County,2013,5376.0
105,99990,Unincorporated Rio Grande County,2014,5369.0
105,99990,Unincorporated Rio Grande County,2015,5362.0
105,99990,Unincorporated Rio Grande County,2016,5354.0
105,99990,Unincorporated Rio Grande County,2017,5343.0
105,99990,Unincorporated Rio Grande County,2018,5339.0
105,99990,Unincorporated Rio Grande County,2019,5323.0
105,99990,Unincorporated Rio Grande County,2020,5281.0
105,99990,Unincorporated Rio Grande County,2021,5240.0
105,99990,Unincorporated Rio Grande County,2022,5231.0
105,99990,Unincorporated Rio Grande County,2023,5191.0
105,99990,Unincorporated Rio Grande County,2024,5178.0
107,99990,Unincorporated Routt County,1980,5185.0
107,99990,Unincorporated Routt County,1981,5165.0
107,99990,Unincorporated Routt County,1982,5217.0
107,99990,Unincorporated Routt County,1983,5224.0
107,99990,Unincorporated Routt County,1984,5340.0
107,99990,Unincorporated Routt County,1985,5283.0
107,99990,Unincorporated Routt County,1986,5079.0
107,99990,Unincorporated Routt County,1987,5080.0
107,99990,Unincorporated Routt County,1988,5043.0
107,99990,Unincorporated Routt County,1989,5099.0
107,99990,Unincorporated Routt County,1990,4959.0
107,99990,Unincorporated Routt County,1991,5215.0
107,99990,Unincorporated Routt County,1992,5385.0
107,99990,Unincorporated Routt County,1993,5622.0
107,99990,Unincorporated Routt County,1994,5784.0
107,99990,Unincorporated Routt County,1995,6024.0
107,99990,Unincorporated Routt County,1996,6200.0
107,99990,Unincorporated Routt County,1997,6364.0
107,99990,Unincorporated Routt County,1998,6525.0
107,99990,Unincorporated Routt County,1999,6767.0
107,99990,Unincorporated Routt County,2000,6784.0
107,99990,Unincorporated Routt County,2001,7025.0
107,99990,Unincorporated Routt County,2002,7364.0
107,99990,Unincorporated Routt County,2003,7437.0
107,99990,Unincorporated Routt County,2004,7422.0
107,99990,Unincorporated Routt County,2005,7426.0
107,99990,Unincorporated Routt County,2006,7504.0
107,99990,Unincorporated Routt County,2007,7682.0
107,99990,Unincorporated Routt County,2008,7712.0
107,99990,Unincorporated Routt County,2009,7904.0
107,99990,Unincorporated Routt County,2010,8273.0
107,99990,Unincorporated Routt County,2011,8224.0
107,99990,Unincorporated Routt County,2012,8228.0
107,99990,Unincorporated Routt County,2013,8222.0
107,99990,Unincorporated Routt County,2014,8223.0
107,99990,Unincorporated Routt County,2015,8263.0
107,99990,Unincorporated Routt County,2016,8284.0
107,99990,Unincorporated Routt County,2017,8337.0
107,99990,Unincorporated Routt County,2018,8362.0
107,99990,Unincorporated Routt County,2019,8396.0
107,99990,Unincorporated Routt County,2020,8451.0
107,99990,Unincorporated Routt County,2021,8550.0
107,99990,Unincorporated Routt County,2022,8551.0
107,99990,Unincorporated Routt County,2023,8609.0
107,99990,Unincorporated Routt County,2024,8498.0
109,99990,Unincorporated Saguache County,1980,1482.0
109,99990,Unincorporated Saguache County,1981,1586.0
109,99990,Unincorporated Saguache County,1982,1649.0
109,99990,Unincorporated Saguache County,1983,1733.0
109,99990,Unincorporated Saguache County,1984,1712.0
109,99990,Unincorporated Saguache County,1985,1725.0
109,99990,Unincorporated Saguache County,1986,1840.0
109,99990,Unincorporated Saguache County,1987,1947.0
109,99990,Unincorporated Saguache County,1988,1934.0
109,99990,Unincorporated Saguache County,1989,1908.0
109,99990,Unincorporated Saguache County,1990,1906.0
109,99990,Unincorporated Saguache County,1991,1949.0
109,99990,Unincorporated Saguache County,1992,1968.0
109,99990,Unincorporated Saguache County,1993,1959.0
109,99990,Unincorporated Saguache County,1994,2012.0
109,99990,Unincorporated Saguache County,1995,2221.0
109,99990,Unincorporated Saguache County,1996,2348.0
109,99990,Unincorporated Saguache County,1997,2438.0
109,99990,Unincorporated Saguache County,1998,2599.0
109,99990,Unincorporated Saguache County,1999,2698.0
109,99990,Unincorporated Saguache County,2000,2817.0
109,99990,Unincorporated Saguache County,2001,2969.0
109,99990,Unincorporated Saguache County,2002,3124.0
109,99990,Unincorporated Saguache County,2003,3189.0
109,99990,Unincorporated Saguache County,2004,3207.0
109,99990,Unincorporated Saguache County,2005,3299.0
109,99990,Unincorporated Saguache County,2006,3320.0
109,99990,Unincorporated Saguache County,2007,3295.0
109,99990,Unincorporated Saguache County,2008,3338.0
109,99990,Unincorporated Saguache County,2009,3331.0
109,99990,Unincorporated Saguache County,2010,3362.0
109,99990,Unincorporated Saguache County,2011,3259.0
109,99990,Unincorporated Saguache County,2012,3281.0
109,99990,Unincorporated Saguache County,2013,3306.0
109,99990,Unincorporated Saguache County,2014,3330.0
109,99990,Unincorporated Saguache County,2015,3356.0
109,99990,Unincorporated Saguache County,2016,3378.0
109,99990,Unincorporated Saguache County,2017,3428.0
109,99990,Unincorporated Saguache County,2018,3517.0
109,99990,Unincorporated Saguache County,2019,3628.0
109,99990,Unincorporated Saguache County,2020,3706.0
109,99990,Unincorporated Saguache County,2021,3804.0
109,99990,Unincorporated Saguache County,2022,3932.0
109,99990,Unincorporated Saguache County,2023,4008.0
109,99990,Unincorporated Saguache County,2024,4033.0
111,99990,Unincorporated San Juan County,1980,39.0
111,99990,Unincorporated San Juan County,1981,39.0
111,99990,Unincorporated San Juan County,1982,39.0
111,99990,Unincorporated San Juan County,1983,32.0
111,99990,Unincorporated San Juan County,1984,26.0
111,99990,Unincorporated San Juan County,1985,20.0
111,99990,Unincorporated San Juan County,1986,20.0
111,99990,Unincorporated San Juan County,1987,21.0
111,99990,Unincorporated San Juan County,1988,19.0
111,99990,Unincorporated San Juan County,1989,29.0
111,99990,Unincorporated San Juan County,1990,29.0
111,99990,Unincorporated San Juan County,1991,27.0
111,99990,Unincorporated San Juan County,1992,22.0
111,99990,Unincorporated San Juan County,1993,21.0
111,99990,Unincorporated San Juan County,1994,22.0
111,99990,Unincorporated San Juan County,1995,22.0
111,99990,Unincorporated San Juan County,1996,24.0
111,99990,Unincorporated San Juan County,1997,23.0
111,99990,Unincorporated San Juan County,1998,23.0
111,99990,Unincorporated San Juan County,1999,25.0
111,99990,Unincorporated San Juan County,2000,28.0
111,99990,Unincorporated San Juan County,2001,30.0
111,99990,Unincorporated San Juan County,2002,33.0
111,99990,Unincorporated San Juan County,2003,36.0
111,99990,Unincorporated San Juan County,2004,41.0
111,99990,Unincorporated San Juan County,2005,45.0
111,99990,Unincorporated San Juan County,2006,49.0
111,99990,Unincorporated San Juan County,2007,52.0
111,99990,Unincorporated San Juan County,2008,56.0
111,99990,Unincorporated San Juan County,2009,58.0
111,99990,Unincorporated San Juan County,2010,63.0
111,99990,Unincorporated San Juan County,2011,65.0
111,99990,Unincorporated San Juan County,2012,68.0
111,99990,Unincorporated San Juan County,2013,71.0
111,99990,Unincorporated San Juan County,2014,73.0
111,99990,Unincorporated San Juan County,2015,75.0
111,99990,Unincorporated San Juan County,2016,78.0
111,99990,Unincorporated San Juan County,2017,80.0
111,99990,Unincorporated San Juan County,2018,81.0
111,99990,Unincorporated San Juan County,2019,82.0
111,99990,Unincorporated San Juan County,2020,83.0
111,99990,Unincorporated San Juan County,2021,87.0
111,99990,Unincorporated San Juan County,2022,93.0
111,99990,Unincorporated San Juan County,2023,92.0
111,99990,Unincorporated San Juan County,2024,94.0
113,99990,Unincorporated San Miguel County,1980,1588.0
113,99990,Unincorporated San Miguel County,1981,1588.0
113,99990,Unincorporated San Miguel County,1982,1520.0
113,99990,Unincorporated San Miguel County,1983,1474.0
113,99990,Unincorporated San Miguel County,1984,1499.0
113,99990,Unincorporated San Miguel County,1985,1616.0
113,99990,Unincorporated San Miguel County,1986,1620.0
113,99990,Unincorporated San Miguel County,1987,1666.0
113,99990,Unincorporated San Miguel County,1988,1727.0
113,99990,Unincorporated San Miguel County,1989,1764.0
113,99990,Unincorporated San Miguel County,1990,1764.0
113,99990,Unincorporated San Miguel County,1991,2145.0
113,99990,Unincorporated San Miguel County,1992,2393.0
113,99990,Unincorporated San Miguel County,1993,2871.0
113,99990,Unincorporated San Miguel County,1994,2765.0
113,99990,Unincorporated San Miguel County,1995,2400.0
113,99990,Unincorporated San Miguel County,1996,2593.0
113,99990,Unincorporated San Miguel County,1997,2660.0
113,99990,Unincorporated San Miguel County,1998,2776.0
113,99990,Unincorporated San Miguel County,1999,2801.0
113,99990,Unincorporated San Miguel County,2000,2784.0
113,99990,Unincorporated San Miguel County,2001,2849.0
113,99990,Unincorporated San Miguel County,2002,2914.0
113,99990,Unincorporated San Miguel County,2003,2949.0
113,99990,Unincorporated San Miguel County,2004,2989.0
113,99990,Unincorporated San Miguel County,2005,3034.0
113,99990,Unincorporated San Miguel County,2006,3041.0
113,99990,Unincorporated San Miguel County,2007,3096.0
113,99990,Unincorporated San Miguel County,2008,3099.0
113,99990,Unincorporated San Miguel County,2009,3113.0
113,99990,Unincorporated San Miguel County,2010,2987.0
113,99990,Unincorporated San Miguel County,2011,3054.0
113,99990,Unincorporated San Miguel County,2012,3126.0
113,99990,Unincorporated San Miguel County,2013,3142.0
113,99990,Unincorporated San Miguel County,2014,3219.0
113,99990,Unincorporated San Miguel County,2015,3307.0
113,99990,Unincorporated San Miguel County,2016,3459.0
113,99990,Unincorporated San Miguel County,2017,3450.0
113,99990,Unincorporated San Miguel County,2018,3561.0
113,99990,Unincorporated San Miguel County,2019,3513.0
113,99990,Unincorporated San Miguel County,2020,3426.0
113,99990,Unincorporated San Miguel County,2021,3440.0
113,99990,Unincorporated San Miguel County,2022,3395.0
113,99990,Unincorporated San Miguel County,2023,3356.0
113,99990,Unincorporated San Miguel County,2024,3324.0
115,99990,Unincorporated Sedgwick County,1980,1041.0
115,99990,Unincorporated Sedgwick County,1981,1023.0
115,99990,Unincorporated Sedgwick County,1982,1017.0
115,99990,Unincorporated Sedgwick County,1983,1010.0
115,99990,Unincorporated Sedgwick County,1984,1029.0
115,99990,Unincorporated Sedgwick County,1985,965.0
115,99990,Unincorporated Sedgwick County,1986,909.0
115,99990,Unincorporated Sedgwick County,1987,895.0
115,99990,Unincorporated Sedgwick County,1988,897.0
115,99990,Unincorporated Sedgwick County,1989,876.0
115,99990,Unincorporated Sedgwick County,1990,863.0
115,99990,Unincorporated Sedgwick County,1991,844.0
115,99990,Unincorporated Sedgwick County,1992,820.0
115,99990,Unincorporated Sedgwick County,1993,816.0
115,99990,Unincorporated Sedgwick County,1994,813.0
115,99990,Unincorporated Sedgwick County,1995,800.0
115,99990,Unincorporated Sedgwick County,1996,799.0
115,99990,Unincorporated Sedgwick County,1997,805.0
115,99990,Unincorporated Sedgwick County,1998,766.0
