Vintage 2023 prepared October 2024,,,,,,,,,,
id,idtxt,countyfips,countyname,year,estimate,change,births,deaths,netmig,datatype
371,0072016,7,Archuleta,2016,12362,353,117,91,327,Estimate
452,0092016,9,Baca,2016,3505,-25,38,63,0,Estimate
533,0112016,11,Bent,2016,5753,-213,34,61,-186,Estimate
614,0132016,13,Boulder,2016,323957,3605,2841,1813,2577,Estimate
665,0142016,14,Broomfield,2016,67707,1876,735,377,1518,Estimate
746,0152016,15,Chaffee,2016,18519,411,134,184,461,Estimate
827,0172016,17,Cheyenne,2016,1794,-12,26,21,-17,Estimate
908,0192016,19,Clear Creek,2016,9237,79,74,60,65,Estimate
989,0212016,21,Conejos,2016,7842,-88,96,88,-96,Estimate
1070,0232016,23,Costilla,2016,3516,0,30,47,17,Estimate
1151,0252016,25,Crowley,2016,5837,-2,27,56,27,Estimate
1232,0272016,27,Custer,2016,4496,29,18,53,64,Estimate
1313,0292016,29,Delta,2016,30489,450,281,358,527,Estimate
1394,0312016,31,Denver,2016,686468,10934,9417,4467,5984,Estimate
1475,0332016,33,Dolores,2016,2088,1,15,14,0,Estimate
1556,0352016,35,Douglas,2016,328333,6254,3495,1338,4097,Estimate
1637,0372016,37,Eagle,2016,53041,261,664,121,-282,Estimate
1718,0392016,39,Elbert,2016,24450,389,201,124,312,Estimate
1799,0412016,41,El Paso,2016,692295,14326,9473,4327,9180,Estimate
1880,0432016,43,Fremont,2016,47284,71,379,541,233,Estimate
1961,0452016,45,Garfield,2016,58161,666,839,337,164,Estimate
2042,0472016,47,Gilpin,2016,5578,25,42,30,13,Estimate
2123,0492016,49,Grand,2016,15042,81,127,66,20,Estimate
2204,0512016,51,Gunnison,2016,16082,256,158,79,177,Estimate
2285,0532016,53,Hinsdale,2016,809,-4,2,4,-2,Estimate
2366,0552016,55,Huerfano,2016,6721,15,44,109,80,Estimate
2447,0572016,57,Jackson,2016,1379,-2,12,12,-2,Estimate
2528,0592016,59,Jefferson,2016,571744,6583,5903,4322,5002,Estimate
2609,0612016,61,Kiowa,2016,1420,14,20,21,15,Estimate
2690,0632016,63,Kit Carson,2016,7480,-81,94,79,-96,Estimate
2771,0652016,65,Lake,2016,7246,87,64,44,67,Estimate
2852,0672016,67,La Plata,2016,54884,584,571,351,364,Estimate
2933,0692016,69,Larimer,2016,339128,5683,3463,2182,4402,Estimate
3014,0712016,71,Las Animas,2016,14906,-91,130,184,-37,Estimate
3095,0732016,73,Lincoln,2016,5573,20,52,59,27,Estimate
3176,0752016,75,Logan,2016,21772,-101,223,257,-67,Estimate
3257,0772016,77,Mesa,2016,150346,1572,1709,1477,1340,Estimate
3338,0792016,79,Mineral,2016,770,15,8,6,13,Estimate
3419,0812016,81,Moffat,2016,13266,228,181,91,138,Estimate
3500,0832016,83,Montezuma,2016,25543,21,297,262,-14,Estimate
3581,0852016,85,Montrose,2016,41594,137,423,431,145,Estimate
3662,0872016,87,Morgan,2016,28294,-41,427,283,-185,Estimate
3743,0892016,89,Otero,2016,18797,-20,228,251,3,Estimate
3824,0912016,91,Ouray,2016,4721,171,34,34,171,Estimate
3905,0932016,93,Park,2016,16461,486,118,98,466,Estimate
3986,0952016,95,Phillips,2016,4505,6,68,45,-17,Estimate
4067,0972016,97,Pitkin,2016,17691,-10,146,65,-91,Estimate
4148,0992016,99,Prowers,2016,11887,-4,185,149,-40,Estimate
4229,1012016,101,Pueblo,2016,164124,1675,1851,1714,1538,Estimate
4310,1032016,103,Rio Blanco,2016,6616,-5,75,62,-18,Estimate
4391,1052016,105,Rio Grande,2016,11734,-44,138,128,-54,Estimate
4472,1072016,107,Routt,2016,23952,128,246,107,-11,Estimate
4553,1092016,109,Saguache,2016,6188,5,77,49,-23,Estimate
4634,1112016,111,San Juan,2016,697,1,5,3,-1,Estimate
4715,1132016,113,San Miguel,2016,8001,176,68,27,135,Estimate
4796,1152016,115,Sedgwick,2016,2392,4,29,36,11,Estimate
4877,1172016,117,Summit,2016,30817,549,295,63,317,Estimate
4958,1192016,119,Teller,2016,23607,601,191,174,584,Estimate
5039,1212016,121,Washington,2016,4745,63,57,66,72,Estimate
5120,1232016,123,Weld,2016,294513,9658,4256,1751,7153,Estimate
5201,1252016,125,Yuma,2016,10056,17,145,100,-28,Estimate
48,0002017,0,Colorado,2017,5599589,69960,65312,37747,42395,Estimate
129,0012017,1,Adams,2017,503706,5884,7167,3113,1830,Estimate
210,0032017,3,Alamosa,2017,16053,117,197,157,77,Estimate
291,0052017,5,Arapahoe,2017,642976,5320,7855,3957,1422,Estimate
372,0072017,7,Archuleta,2017,12758,396,136,107,367,Estimate
453,0092017,9,Baca,2017,3523,18,39,45,24,Estimate
534,0112017,11,Bent,2017,5968,215,42,72,245,Estimate
615,0132017,13,Boulder,2017,325414,1457,2628,1790,619,Estimate
666,0142017,14,Broomfield,2017,69655,1948,673,352,1627,Estimate
747,0152017,15,Chaffee,2017,18967,448,130,177,495,Estimate
828,0172017,17,Cheyenne,2017,1788,-6,21,20,-7,Estimate
909,0192017,19,Clear Creek,2017,9427,190,76,53,167,Estimate
990,0212017,21,Conejos,2017,7757,-85,95,71,-109,Estimate
1071,0232017,23,Costilla,2017,3516,0,40,36,-4,Estimate
1152,0252017,25,Crowley,2017,5837,0,29,48,19,Estimate
1233,0272017,27,Custer,2017,4539,43,37,44,50,Estimate
1314,0292017,29,Delta,2017,30703,214,281,382,315,Estimate
1395,0312017,31,Denver,2017,693134,6666,9009,4370,2027,Estimate
1476,0332017,33,Dolores,2017,2088,0,12,21,9,Estimate
1557,0352017,35,Douglas,2017,335933,7600,3507,1337,5430,Estimate
1638,0372017,37,Eagle,2017,53724,683,607,126,202,Estimate
1719,0392017,39,Elbert,2017,24942,492,222,154,424,Estimate
1800,0412017,41,El Paso,2017,704797,12502,9474,4674,7702,Estimate
1881,0432017,43,Fremont,2017,47564,280,379,575,476,Estimate
1962,0452017,45,Garfield,2017,58871,710,823,322,209,Estimate
2043,0472017,47,Gilpin,2017,5635,57,40,30,47,Estimate
2124,0492017,49,Grand,2017,15147,105,129,67,43,Estimate
2205,0512017,51,Gunnison,2017,16464,382,135,67,314,Estimate
2286,0532017,53,Hinsdale,2017,805,-4,4,4,-4,Estimate
2367,0552017,55,Huerfano,2017,6737,16,44,117,89,Estimate
2448,0572017,57,Jackson,2017,1379,0,15,13,-2,Estimate
2529,0592017,59,Jefferson,2017,575923,4179,5977,4489,2691,Estimate
2610,0612017,61,Kiowa,2017,1428,8,17,21,12,Estimate
2691,0632017,63,Kit Carson,2017,7400,-80,87,72,-95,Estimate
2772,0652017,65,Lake,2017,7352,106,86,38,58,Estimate
2853,0672017,67,La Plata,2017,55034,150,503,353,0,Estimate
2934,0692017,69,Larimer,2017,344187,5059,3346,2407,4120,Estimate
3015,0712017,71,Las Animas,2017,14817,-89,145,182,-52,Estimate
3096,0732017,73,Lincoln,2017,5591,18,53,53,18,Estimate
3177,0752017,75,Logan,2017,21691,-81,237,228,-90,Estimate
3258,0772017,77,Mesa,2017,152148,1802,1656,1518,1664,Estimate
3339,0792017,79,Mineral,2017,788,18,7,16,27,Estimate
3420,0812017,81,Moffat,2017,13223,-43,178,103,-118,Estimate
3501,0832017,83,Montezuma,2017,25556,13,251,281,43,Estimate
3582,0852017,85,Montrose,2017,41768,174,466,456,164,Estimate
3663,0872017,87,Morgan,2017,28425,131,401,277,7,Estimate
3744,0892017,89,Otero,2017,18763,-34,215,219,-30,Estimate
3825,0912017,91,Ouray,2017,4730,9,31,22,0,Estimate
3906,0932017,93,Park,2017,16866,405,113,101,393,Estimate
3987,0952017,95,Phillips,2017,4514,9,53,51,7,Estimate
4068,0972017,97,Pitkin,2017,17658,-33,163,49,-147,Estimate
4149,0992017,99,Prowers,2017,11930,43,160,123,6,Estimate
4230,1012017,101,Pueblo,2017,165549,1425,1788,1785,1422,Estimate
4311,1032017,103,Rio Blanco,2017,6568,-48,67,45,-70,Estimate
4392,1052017,105,Rio Grande,2017,11688,-46,118,134,-30,Estimate
4473,1072017,107,Routt,2017,24162,210,229,123,104,Estimate
4554,1092017,109,Saguache,2017,6214,26,66,47,7,Estimate
4635,1112017,111,San Juan,2017,700,3,6,5,2,Estimate
4716,1132017,113,San Miguel,2017,8014,13,68,16,-39,Estimate
4797,1152017,115,Sedgwick,2017,2396,4,20,34,18,Estimate
4878,1172017,117,Summit,2017,31133,316,279,68,105,Estimate
4959,1192017,119,Teller,2017,24153,546,181,144,509,Estimate
5040,1212017,121,Washington,2017,4845,100,45,39,94,Estimate
5121,1232017,123,Weld,2017,304595,10082,4309,1832,7605,Estimate
5202,1252017,125,Yuma,2017,9973,-83,145,115,-113,Estimate
49,0002018,0,Colorado,2018,5676913,77324,63782,38219,51761,Estimate
130,0012018,1,Adams,2018,511422,7716,6916,3128,3928,Estimate
211,0032018,3,Alamosa,2018,16184,131,200,138,69,Estimate
292,0052018,5,Arapahoe,2018,650167,7191,7687,3973,3477,Estimate
373,0072018,7,Archuleta,2018,13034,276,118,105,263,Estimate
454,0092018,9,Baca,2018,3550,27,35,61,53,Estimate
535,0112018,11,Bent,2018,5984,16,30,83,69,Estimate
616,0132018,13,Boulder,2018,328055,2641,2580,1832,1893,Estimate
667,0142018,14,Broomfield,2018,71322,1667,634,373,1406,Estimate
748,0152018,15,Chaffee,2018,19250,283,144,173,312,Estimate
829,0172018,17,Cheyenne,2018,1783,-5,15,22,2,Estimate
910,0192018,19,Clear Creek,2018,9385,-42,80,69,-53,Estimate
991,0212018,21,Conejos,2018,7660,-97,82,92,-87,Estimate
1072,0232018,23,Costilla,2018,3515,-1,31,43,11,Estimate
1153,0252018,25,Crowley,2018,5837,0,29,37,8,Estimate
1234,0272018,27,Custer,2018,4591,52,32,48,68,Estimate
1315,0292018,29,Delta,2018,31033,330,280,438,488,Estimate
1396,0312018,31,Denver,2018,702679,9545,8943,4434,5036,Estimate
1477,0332018,33,Dolores,2018,2091,3,16,21,8,Estimate
1558,0352018,35,Douglas,2018,343267,7334,3417,1434,5351,Estimate
1639,0372018,37,Eagle,2018,54205,481,575,140,46,Estimate
1720,0392018,39,Elbert,2018,25366,424,197,149,376,Estimate
1801,0412018,41,El Paso,2018,717812,13015,9336,4651,8330,Estimate
1882,0432018,43,Fremont,2018,47990,426,375,562,613,Estimate
1963,0452018,45,Garfield,2018,59769,898,781,340,457,Estimate
2044,0472018,47,Gilpin,2018,5707,72,42,23,53,Estimate
2125,0492018,49,Grand,2018,15268,121,107,85,99,Estimate
2206,0512018,51,Gunnison,2018,16681,217,126,81,172,Estimate
2287,0532018,53,Hinsdale,2018,801,-4,3,7,0,Estimate
2368,0552018,55,Huerfano,2018,6758,21,45,100,76,Estimate
2449,0572018,57,Jackson,2018,1379,0,13,15,2,Estimate
2530,0592018,59,Jefferson,2018,579821,3898,5589,4521,2830,Estimate
2611,0612018,61,Kiowa,2018,1442,14,17,24,21,Estimate
2692,0632018,63,Kit Carson,2018,7285,-115,79,77,-117,Estimate
2773,0652018,65,Lake,2018,7332,-20,84,36,-68,Estimate
2854,0672018,67,La Plata,2018,55731,697,459,338,576,Estimate
2935,0692018,69,Larimer,2018,350661,6474,3284,2396,5586,Estimate
3016,0712018,71,Las Animas,2018,14729,-88,102,161,-29,Estimate
3097,0732018,73,Lincoln,2018,5621,30,59,56,27,Estimate
3178,0752018,75,Logan,2018,21611,-80,235,196,-119,Estimate
3259,0772018,77,Mesa,2018,154047,1899,1657,1527,1769,Estimate
3340,0792018,79,Mineral,2018,811,23,8,4,19,Estimate
3421,0812018,81,Moffat,2018,13291,68,155,99,12,Estimate
3502,0832018,83,Montezuma,2018,25612,56,285,267,38,Estimate
3583,0852018,85,Montrose,2018,42084,316,449,427,294,Estimate
3664,0872018,87,Morgan,2018,28933,508,469,271,310,Estimate
3745,0892018,89,Otero,2018,18756,-7,228,234,-1,Estimate
3826,0912018,91,Ouray,2018,4736,6,23,35,18,Estimate
3907,0932018,93,Park,2018,17366,500,124,99,475,Estimate
3988,0952018,95,Phillips,2018,4515,1,41,55,15,Estimate
4069,0972018,97,Pitkin,2018,17643,-15,119,73,-61,Estimate
4150,0992018,99,Prowers,2018,11971,41,165,133,9,Estimate
4231,1012018,101,Pueblo,2018,166686,1137,1824,1836,1149,Estimate
4312,1032018,103,Rio Blanco,2018,6588,20,82,56,-6,Estimate
4393,1052018,105,Rio Grande,2018,11644,-44,125,137,-32,Estimate
4474,1072018,107,Routt,2018,24314,152,193,120,79,Estimate
4555,1092018,109,Saguache,2018,6276,62,77,55,40,Estimate
4636,1112018,111,San Juan,2018,703,3,3,1,1,Estimate
4717,1132018,113,San Miguel,2018,8154,140,49,13,104,Estimate
4798,1152018,115,Sedgwick,2018,2401,5,21,35,19,Estimate
4879,1172018,117,Summit,2018,31095,-38,275,71,-242,Estimate
4960,1192018,119,Teller,2018,24523,370,170,172,372,Estimate
5041,1212018,121,Washington,2018,4812,-33,58,58,-33,Estimate
5122,1232018,123,Weld,2018,313219,8624,4271,1880,6233,Estimate
5203,1252018,125,Yuma,2018,9955,-18,134,99,-53,Estimate
50,0002019,0,Colorado,2019,5734909,57996,62484,38645,34157,Estimate
131,0012019,1,Adams,2019,516481,5059,6719,3170,1510,Estimate
212,0032019,3,Alamosa,2019,16247,63,192,144,15,Estimate
293,0052019,5,Arapahoe,2019,653807,3640,7548,3974,66,Estimate
374,0072019,7,Archuleta,2019,13194,160,106,104,158,Estimate
455,0092019,9,Baca,2019,3565,15,47,51,19,Estimate
536,0112019,11,Bent,2019,5980,-4,45,64,15,Estimate
617,0132019,13,Boulder,2019,328827,772,2525,1998,245,Estimate
668,0142019,14,Broomfield,2019,72669,1347,685,435,1097,Estimate
749,0152019,15,Chaffee,2019,19390,140,127,185,198,Estimate
830,0172019,17,Cheyenne,2019,1777,-6,7,9,-4,Estimate
911,0192019,19,Clear Creek,2019,9415,30,77,71,24,Estimate
992,0212019,21,Conejos,2019,7550,-110,103,92,-121,Estimate
1073,0232019,23,Costilla,2019,3500,-15,27,44,2,Estimate
1154,0252019,25,Crowley,2019,5841,4,28,45,21,Estimate
1235,0272019,27,Custer,2019,4645,54,22,28,60,Estimate
1316,0292019,29,Delta,2019,31238,205,269,407,343,Estimate
1397,0312019,31,Denver,2019,710143,7464,8726,4526,3264,Estimate
1478,0332019,33,Dolores,2019,2085,-6,7,18,5,Estimate
1559,0352019,35,Douglas,2019,351212,7945,3449,1507,6003,Estimate
1640,0372019,37,Eagle,2019,54818,613,557,145,201,Estimate
1721,0392019,39,Elbert,2019,25668,302,195,162,269,Estimate
1802,0412019,41,El Paso,2019,725498,7686,9119,4724,3291,Estimate
1883,0432019,43,Fremont,2019,48380,390,383,580,587,Estimate
1964,0452019,45,Garfield,2019,60556,787,754,376,409,Estimate
2045,0472019,47,Gilpin,2019,5751,44,15,24,53,Estimate
2126,0492019,49,Grand,2019,15409,141,109,75,107,Estimate
2207,0512019,51,Gunnison,2019,16941,260,131,63,192,Estimate
2288,0532019,53,Hinsdale,2019,798,-3,3,0,-6,Estimate
2369,0552019,55,Huerfano,2019,6778,20,41,109,88,Estimate
2450,0572019,57,Jackson,2019,1379,0,6,7,1,Estimate
2531,0592019,59,Jefferson,2019,582568,2747,5626,4493,1614,Estimate
2612,0612019,61,Kiowa,2019,1454,12,10,8,10,Estimate
2693,0632019,63,Kit Carson,2019,7182,-103,98,70,-131,Estimate
2774,0652019,65,Lake,2019,7555,223,99,26,150,Estimate
2855,0672019,67,La Plata,2019,55509,-222,421,345,-298,Estimate
2936,0692019,69,Larimer,2019,356800,6139,3159,2314,5294,Estimate
3017,0712019,71,Las Animas,2019,14644,-85,135,176,-44,Estimate
3098,0732019,73,Lincoln,2019,5642,21,67,55,9,Estimate
3179,0752019,75,Logan,2019,21504,-107,207,215,-99,Estimate
3260,0772019,77,Mesa,2019,155108,1061,1604,1543,1000,Estimate
3341,0792019,79,Mineral,2019,834,23,3,4,24,Estimate
3422,0812019,81,Moffat,2019,13364,73,160,111,24,Estimate
3503,0832019,83,Montezuma,2019,25732,120,240,273,153,Estimate
3584,0852019,85,Montrose,2019,42500,416,359,422,479,Estimate
3665,0872019,87,Morgan,2019,29131,198,410,265,53,Estimate
3746,0892019,89,Otero,2019,18734,-22,199,254,33,Estimate
3827,0912019,91,Ouray,2019,4886,150,17,36,169,Estimate
3908,0932019,93,Park,2019,17512,146,135,118,129,Estimate
3989,0952019,95,Phillips,2019,4520,5,52,44,-3,Estimate
4070,0972019,97,Pitkin,2019,17413,-230,148,59,-319,Estimate
4151,0992019,99,Prowers,2019,12011,40,150,130,20,Estimate
4232,1012019,101,Pueblo,2019,167486,800,1817,1878,861,Estimate
4313,1032019,103,Rio Blanco,2019,6528,-60,52,55,-57,Estimate
4394,1052019,105,Rio Grande,2019,11600,-44,126,121,-49,Estimate
4475,1072019,107,Routt,2019,24520,206,208,123,121,Estimate
4556,1092019,109,Saguache,2019,6360,84,44,48,88,Estimate
4637,1112019,111,San Juan,2019,705,2,3,0,-1,Estimate
4718,1132019,113,San Miguel,2019,8123,-31,62,24,-69,Estimate
4799,1152019,115,Sedgwick,2019,2405,4,19,28,13,Estimate
4880,1172019,117,Summit,2019,31190,95,241,71,-75,Estimate
4961,1192019,119,Teller,2019,24679,156,154,190,192,Estimate
5042,1212019,121,Washington,2019,4826,14,46,46,14,Estimate
5123,1232019,123,Weld,2019,322333,9114,4243,1870,6741,Estimate
5204,1252019,125,Yuma,2019,10009,54,148,93,-1,Estimate
51,0002020,0,Colorado,2020,5784970,50061,62809,42149,29401,Estimate
132,0012020,1,Adams,2020,520465,3984,6805,3402,581,Estimate
213,0032020,3,Alamosa,2020,16372,125,187,159,97,Estimate
294,0052020,5,Arapahoe,2020,655260,1453,7580,4616,-1511,Estimate
375,0072020,7,Archuleta,2020,13428,234,102,110,242,Estimate
456,0092020,9,Baca,2020,3478,-87,40,68,-59,Estimate
537,0112020,11,Bent,2020,5475,-505,43,71,-477,Estimate
618,0132020,13,Boulder,2020,330944,2117,2507,2040,1650,Estimate
669,0142020,14,Broomfield,2020,74499,1830,642,432,1620,Estimate
750,0152020,15,Chaffee,2020,19482,92,135,209,166,Estimate
831,0172020,17,Cheyenne,2020,1745,-32,17,17,-32,Estimate
912,0192020,19,Clear Creek,2020,9397,-18,67,73,-12,Estimate
993,0212020,21,Conejos,2020,7455,-95,88,100,-83,Estimate
1074,0232020,23,Costilla,2020,3503,3,28,38,13,Estimate
1155,0252020,25,Crowley,2020,5690,-151,23,57,-117,Estimate
1236,0272020,27,Custer,2020,4721,76,39,48,85,Estimate
1317,0292020,29,Delta,2020,31054,-184,277,416,-45,Estimate
1398,0312020,31,Denver,2020,717597,7454,8696,5124,3882,Estimate
1479,0332020,33,Dolores,2020,2078,-7,13,25,5,Estimate
1560,0352020,35,Douglas,2020,360300,9088,3583,1755,7260,Estimate
1641,0372020,37,Eagle,2020,55671,853,529,171,495,Estimate
1722,0392020,39,Elbert,2020,26222,554,233,162,483,Estimate
1803,0412020,41,El Paso,2020,732405,6907,9003,4989,2893,Estimate
1884,0432020,43,Fremont,2020,48883,503,412,580,671,Estimate
1965,0452020,45,Garfield,2020,61794,1238,748,358,848,Estimate
2046,0472020,47,Gilpin,2020,5823,72,46,48,74,Estimate
2127,0492020,49,Grand,2020,15749,340,132,67,275,Estimate
2208,0512020,51,Gunnison,2020,16947,6,134,93,-35,Estimate
2289,0532020,53,Hinsdale,2020,792,-6,5,11,0,Estimate
2370,0552020,55,Huerfano,2020,6832,54,45,126,135,Estimate
2451,0572020,57,Jackson,2020,1377,-2,7,11,2,Estimate
2532,0592020,59,Jefferson,2020,583111,543,5723,4901,-279,Estimate
2613,0612020,61,Kiowa,2020,1454,0,13,15,2,Estimate
2694,0632020,63,Kit Carson,2020,7068,-114,91,80,-125,Estimate
2775,0652020,65,Lake,2020,7412,-143,75,27,-191,Estimate
2856,0672020,67,La Plata,2020,55670,161,481,371,51,Estimate
2937,0692020,69,Larimer,2020,359943,3143,3092,2466,2517,Estimate
3018,0712020,71,Las Animas,2020,14485,-159,104,192,-71,Estimate
3099,0732020,73,Lincoln,2020,5662,20,50,69,39,Estimate
3180,0752020,75,Logan,2020,21199,-305,238,237,-306,Estimate
3261,0772020,77,Mesa,2020,156004,896,1568,1685,1013,Estimate
3342,0792020,79,Mineral,2020,871,37,7,11,41,Estimate
3423,0812020,81,Moffat,2020,13266,-98,140,118,-120,Estimate
3504,0832020,83,Montezuma,2020,25889,157,248,293,202,Estimate
3585,0852020,85,Montrose,2020,42814,314,406,470,378,Estimate
3666,0872020,87,Morgan,2020,29080,-51,430,323,-158,Estimate
3747,0892020,89,Otero,2020,18669,-65,208,248,-25,Estimate
3828,0912020,91,Ouray,2020,4877,-9,25,19,-15,Estimate
3909,0932020,93,Park,2020,17418,-94,140,111,-123,Estimate
3990,0952020,95,Phillips,2020,4523,3,48,57,12,Estimate
4071,0972020,97,Pitkin,2020,17356,-57,146,59,-144,Estimate
4152,0992020,99,Prowers,2020,12013,2,159,126,-31,Estimate
4233,1012020,101,Pueblo,2020,168322,836,1729,1999,1106,Estimate
4314,1032020,103,Rio Blanco,2020,6522,-6,54,46,-14,Estimate
4395,1052020,105,Rio Grande,2020,11536,-64,111,146,-29,Estimate
4476,1072020,107,Routt,2020,24836,316,194,130,252,Estimate
4557,1092020,109,Saguache,2020,6390,30,41,48,37,Estimate
4638,1112020,111,San Juan,2020,711,6,2,6,10,Estimate
4719,1132020,113,San Miguel,2020,8056,-67,54,22,-99,Estimate
4800,1152020,115,Sedgwick,2020,2391,-14,18,39,7,Estimate
4881,1172020,117,Summit,2020,31000,-190,263,84,-369,Estimate
4962,1192020,119,Teller,2020,24746,67,195,185,57,Estimate
5043,1212020,121,Washington,2020,4813,-13,43,65,9,Estimate
5124,1232020,123,Weld,2020,331447,9114,4431,2028,6711,Estimate
5205,1252020,125,Yuma,2020,9978,-31,116,97,-50,Estimate
52,0002021,0,Colorado,2021,5811121,26151,61980,46550,10721,Estimate
133,0012021,1,Adams,2021,523433,2968,6644,3958,282,Estimate
214,0032021,3,Alamosa,2021,16574,202,188,162,176,Estimate
295,0052021,5,Arapahoe,2021,656768,1508,7551,4737,-1306,Estimate
376,0072021,7,Archuleta,2021,13813,385,118,122,389,Estimate
457,0092021,9,Baca,2021,3491,13,35,69,47,Estimate
538,0112021,11,Bent,2021,5339,-136,36,79,-93,Estimate
619,0132021,13,Boulder,2021,327096,-3848,2472,2129,-4191,Estimate
670,0142021,14,Broomfield,2021,75419,920,645,444,719,Estimate
751,0152021,15,Chaffee,2021,19737,255,148,173,280,Estimate
832,0172021,17,Cheyenne,2021,1717,-28,21,25,-24,Estimate
913,0192021,19,Clear Creek,2021,9459,62,70,65,57,Estimate
994,0212021,21,Conejos,2021,7589,134,97,102,139,Estimate
1075,0232021,23,Costilla,2021,3617,114,41,40,113,Estimate
1156,0252021,25,Crowley,2021,5736,46,30,66,82,Estimate
1237,0272021,27,Custer,2021,5062,341,41,59,359,Estimate
1318,0292021,29,Delta,2021,31390,336,300,491,527,Estimate
1399,0312021,31,Denver,2021,711408,-6189,8557,5165,-9581,Estimate
1480,0332021,33,Dolores,2021,2122,44,16,30,58,Estimate
1561,0352021,35,Douglas,2021,369787,9487,3529,1872,7830,Estimate
1642,0372021,37,Eagle,2021,55791,120,518,167,-231,Estimate
1723,0392021,39,Elbert,2021,27150,928,219,199,908,Estimate
1804,0412021,41,El Paso,2021,737239,4834,9280,5925,1479,Estimate
1885,0432021,43,Fremont,2021,49241,358,380,678,656,Estimate
